time,AT,BE,BG,CH,CZ,DE,EL,ES,FI,FR,HR,HU,IE,IT,LV,PT,RO,SE,SI,SK
4908,0.705418439,0.853495447,0.199349241,0.537781166,0.44987222,0.910970213,0.06681097,0.34687105,0.775268911,0.814991083,0.542873628,0.715891238,0.162815012,0.783068834,0.26002976,0.627200879,0.361608879,0.537686694,0.57574213,0.84330313
4909,0.738831242,0.854189515,0.199349241,0.609768221,0.460376559,0.909300267,0.066843985,0.34687105,0.781126399,0.848277655,0.540223703,0.678414069,0.196695056,0.750122979,0.261216256,0.625052545,0.335852151,0.548983792,0.547644425,0.559664866
4910,0.76431892,0.851089906,0.211798453,0.72714793,0.444222234,0.939251005,0.225472787,0.35321566,0.772758551,0.845346387,0.506469041,0.518604329,0.188663057,0.856850563,0.262298103,0.618070437,0.328618285,0.560348573,0.824563454,0.687356525
4911,0.770662691,0.873959448,0.211798453,0.720952138,0.426618962,0.944604052,0.090063992,0.380594757,0.775970734,0.862602516,0.534192313,0.512909606,0.201090975,0.853977138,0.265748473,0.581308343,0.34488136,0.553717479,0.730628731,0.540190619
4912,0.785165783,0.868935684,0.211798453,0.761905746,0.376514937,0.922086586,0.062381448,0.391141876,0.757193434,0.845368551,0.507949541,0.756487618,0.41848913,0.747640964,0.266956707,0.612880341,0.336939794,0.549916774,0.657035084,0.565940663
4913,0.75158635,0.865151076,0.196765881,0.624884666,0.334142985,0.923772876,0.06673014,0.455551672,0.747730567,0.847233388,0.23075878,0.73290668,0.170374629,0.689278587,0.267119748,0.654998849,0.336586423,0.535611574,0.625855306,0.692443186
4914,0.679371422,0.833608261,0.196825621,0.583498853,0.339001546,0.897647217,0.064567323,0.370604463,0.734708624,0.853207038,0.228538782,0.482083056,0.16677482,0.618514996,0.269362316,0.694172132,0.351283798,0.534204561,0.614543216,0.483540207
4915,0.648841883,0.826047605,0.207225686,0.447683911,0.348527136,0.893502556,0.06691081,0.389062373,0.736115167,0.784850798,0.241806363,0.541217362,0.164521656,0.588240546,0.270402328,0.655124965,0.38176372,0.524174891,0.581411023,0.358335589
4916,0.638446512,0.831457626,0.207225686,0.40055194,0.343647005,0.888945266,0.06691081,0.390051933,0.726618166,0.773057307,0.222650542,0.571164528,0.167662179,0.569439312,0.269387699,0.672303973,0.398307836,0.518582261,0.586722147,0.347375258
4917,0.648838648,0.833650611,0.196765881,0.403032005,0.386184217,0.886836276,0.06673014,0.368284888,0.72442705,0.734434771,0.215864449,0.56248059,0.162503747,0.552342912,0.269365819,0.681383897,0.36022369,0.515821594,0.497716359,0.347525086
4918,0.64374756,0.825013862,0.196765881,0.407024075,0.383380028,0.883961394,0.066771944,0.348880749,0.72491683,0.714195772,0.216017829,0.608399145,0.158838949,0.500119255,0.263726944,0.670901552,0.401290238,0.515926231,0.514024841,0.324948187
4919,0.667164669,0.825677343,0.196765881,0.39733346,0.368439512,0.883754092,0.067167495,0.344086298,0.723785896,0.72160422,0.216348056,0.617121016,0.159834165,0.470698568,0.260442346,0.708447752,0.400123682,0.517116437,0.523405748,0.319773329
4920,0.654732335,0.825692371,0.196765881,0.410070776,0.36185686,0.884564727,0.075872097,0.344937282,0.722378349,0.747470384,0.221459713,0.539545552,0.15997481,0.549287919,0.26207656,0.674349936,0.383567646,0.517541719,0.517477737,0.390369566
4921,0.623758667,0.829543746,0.196765881,0.420528938,0.520366964,0.896360089,0.070649838,0.343208854,0.722640765,0.759094293,0.243564163,0.535575905,0.157905395,0.517883721,0.261964475,0.643345648,0.364439221,0.518628561,0.509211325,0.36496395
4922,0.632496763,0.822496444,0.196765881,0.425492663,0.401611603,0.896299813,0.066987458,0.343208854,0.728042696,0.758341973,0.230817715,0.551091651,0.15767621,0.527433178,0.26071206,0.635102638,0.359178739,0.517432767,0.530027456,0.291443533
4923,0.664839573,0.82097412,0.196765881,0.39734826,0.427194505,0.887262943,0.068050321,0.343208854,0.7348353,0.722000203,0.235851973,0.644830435,0.15922501,0.513710774,0.261298949,0.594681321,0.358624086,0.518005487,0.57077303,0.231679552
4924,0.68347468,0.822006942,0.196765881,0.391810406,0.361557055,0.889459305,0.067086463,0.343208854,0.737128477,0.701424372,0.22154114,0.722238228,0.158797496,0.500026849,0.261871597,0.603808455,0.393569776,0.523190272,0.562540654,0.212121946
4925,0.695037007,0.821279643,0.207225686,0.383113724,0.409052454,0.888783539,0.066363308,0.342438709,0.732833388,0.680825026,0.233321625,0.763618884,0.160780789,0.468500431,0.264063615,0.617139455,0.376951815,0.524578757,0.549483803,0.210180803
4926,0.707862472,0.821217176,0.207225686,0.380947678,0.358096602,0.883915213,0.067472881,0.342438709,0.728016209,0.66512432,0.24473156,0.50847635,0.1586804,0.455130466,0.259551394,0.633882539,0.360113203,0.51843492,0.643202971,0.217804536
4927,0.800020596,0.819718553,0.207225686,0.431493475,0.319058427,0.891314735,0.08091922,0.342438709,0.746117881,0.674371749,0.533698177,0.436866521,0.158634845,0.461099267,0.262416837,0.671842253,0.367054426,0.516642894,0.635076256,0.244167652
4928,0.863883119,0.819306497,0.207225686,0.467932651,0.358683216,0.896579925,0.068063322,0.342438709,0.743043757,0.695077171,0.538985475,0.462999321,0.159059441,0.477280265,0.264220634,0.656724837,0.367879908,0.517985962,0.649659029,0.291745725
4929,0.831428455,0.824565157,0.207225686,0.443922708,0.355784375,0.897610902,0.074442341,0.342438709,0.730103205,0.736197801,0.501801621,0.518617885,0.159611726,0.529985121,0.271907557,0.621170687,0.383086838,0.518161522,0.506862394,0.46530719
4930,0.812928965,0.828167665,0.196765881,0.523920873,0.432094404,0.902798261,0.101212208,0.343208854,0.753664996,0.747601078,0.336614746,0.473062847,0.162978065,0.538642183,0.279481436,0.613452714,0.484479039,0.513808573,0.511933597,0.713290918
4931,0.817544619,0.829004769,0.196765881,0.531888537,0.363623206,0.906978449,0.098560246,0.347945505,0.762740682,0.782395231,0.351659202,0.505162934,0.167036111,0.595640587,0.280548966,0.631422887,0.378996459,0.5145629,0.519618436,0.90243846
4932,0.825528286,0.829593066,0.196765881,0.489561525,0.470515177,0.913649389,0.361772775,0.380127784,0.779559436,0.813815609,0.29017211,0.512172024,0.17492155,0.73874372,0.275453285,0.659313597,0.372021805,0.514773195,0.528461518,0.974210169
4933,0.816617561,0.828012819,0.196765881,0.500900857,0.772736629,0.913526328,0.351208052,0.364033523,0.76418245,0.783771783,0.22912937,0.517294971,0.173115154,0.812575242,0.270679521,0.709391219,0.400378855,0.514060869,0.581599747,0.974297525
4934,0.798747422,0.830358159,0.196765881,0.690063323,0.772834254,0.915444264,0.486699783,0.400854668,0.781767943,0.77058777,0.269921155,0.518451749,0.165543289,0.789117081,0.26989518,0.696722121,0.421581715,0.515416091,0.560516462,0.535123824
4935,0.822714829,0.826381317,0.207225686,0.783091768,0.486576621,0.92055259,0.732138573,0.383073465,0.753967223,0.808188961,0.524693167,0.734736644,0.161388834,0.721192692,0.268389387,0.607372818,0.408905168,0.523130345,0.594712787,0.415139739
4936,0.842132677,0.837158858,0.208024903,0.87537943,0.432704553,0.922972461,0.681582975,0.370422368,0.751274191,0.801277466,0.549619914,0.587580606,0.163231997,0.718597762,0.26743703,0.593190552,0.381173332,0.515154308,0.509878097,0.672762046
4937,0.81883252,0.838553639,0.207225686,0.733700995,0.435428037,0.908726769,0.742811651,0.380718796,0.74116899,0.760552427,0.296990032,0.62567282,0.160540632,0.667448446,0.264713827,0.581221016,0.416006868,0.512897026,0.509808048,0.729858325
4938,0.755205874,0.821222863,0.207225686,0.53431499,0.398249085,0.90249996,0.743248405,0.344549677,0.727961717,0.800804043,0.223895746,0.532908929,0.158998323,0.575346186,0.26627043,0.645161438,0.360725358,0.510941088,0.516282036,0.621243594
4939,0.738530039,0.820307335,0.203077914,0.43777793,0.405354554,0.902790737,0.666502668,0.361358845,0.727391402,0.764031473,0.21257297,0.65588455,0.159791215,0.563419643,0.26558281,0.669754186,0.366791683,0.511490774,0.526733949,0.843255139
4940,0.704314746,0.824878979,0.196765881,0.408417501,0.358912617,0.899884905,0.673211573,0.353682297,0.724567512,0.756183169,0.214065276,0.556879873,0.160433385,0.471121624,0.265715436,0.700976905,0.400928358,0.509313663,0.633257717,0.596021962
4941,0.695843846,0.818963237,0.196765881,0.425571716,0.330562993,0.902228085,0.677558957,0.345313291,0.722744451,0.768976436,0.213272517,0.588002228,0.157667724,0.463079168,0.264994085,0.728246453,0.471176239,0.507370959,0.650518984,0.387072529
4942,0.682929363,0.819068773,0.196765881,0.435809729,0.336489346,0.902278045,0.322168133,0.347566287,0.720378915,0.7798389,0.213173314,0.570230734,0.158456779,0.507203265,0.262895728,0.679276633,0.387116946,0.508494795,0.576318743,0.252991631
4943,0.68660721,0.825163613,0.196765881,0.461339363,0.356198288,0.90515737,0.326436357,0.343096673,0.721799008,0.78462141,0.212135149,0.656993155,0.158371019,0.549537563,0.258941858,0.64257275,0.374471754,0.507724296,0.512115969,0.227533996
4944,0.689831212,0.823040737,0.196765881,0.447798375,0.363480022,0.88887836,0.396573472,0.34058161,0.722462785,0.773387912,0.21178316,0.541291031,0.158049621,0.558283846,0.258430944,0.604178991,0.360423866,0.509082969,0.59752387,0.21486827
4945,0.720039261,0.824621781,0.196765881,0.456819542,0.638482487,0.895736631,0.53936159,0.34058161,0.719498978,0.782720831,0.211810348,0.655656307,0.15893691,0.508382809,0.263081301,0.632525546,0.372256549,0.513855334,0.518947846,0.215278268
4946,0.715336603,0.826433019,0.196765881,0.463393652,0.573781344,0.915703535,0.31594871,0.34058161,0.720832987,0.788092621,0.213073818,0.580947714,0.15921893,0.504108873,0.269473216,0.606208874,0.392235046,0.515587072,0.512704768,0.231729899
4947,0.727796362,0.823685884,0.196765881,0.40119216,0.539678937,0.900352986,0.157739746,0.34058161,0.721913178,0.747185616,0.212814863,0.484938228,0.158177029,0.4706607,0.281251233,0.635996226,0.395732895,0.513388279,0.517181445,0.236499191
4948,0.752289723,0.827230932,0.196765881,0.391289544,0.409482056,0.899614899,0.3273256,0.339796485,0.723847312,0.728805956,0.212564804,0.476704556,0.161628638,0.445491806,0.274317173,0.694101357,0.413535884,0.510616044,0.515754496,0.239345797
4949,0.728634255,0.82489727,0.196765881,0.388701594,0.407438861,0.89624802,0.660460488,0.339796485,0.72126283,0.727877963,0.21322631,0.493521698,0.174380771,0.440811858,0.265339918,0.667867211,0.405979263,0.512500568,0.516939939,0.260290356
4950,0.720516392,0.82059205,0.196765881,0.406915635,0.486653698,0.898340612,0.665201079,0.339796485,0.721641611,0.727206304,0.214826796,0.565084817,0.178762113,0.44210644,0.262242759,0.739555572,0.399591983,0.511215683,0.584319065,0.250220324
4951,0.713214542,0.819656373,0.196765881,0.392253819,0.555440548,0.897525567,0.180794907,0.339796485,0.721111342,0.737098188,0.217879466,0.639798678,0.186917097,0.445853053,0.260360995,0.759254101,0.386506416,0.51371821,0.677659867,0.236448535
4952,0.718173076,0.820764523,0.207225686,0.382243373,0.438836318,0.88871925,0.175578191,0.337724494,0.725167165,0.74723658,0.223579431,0.647774616,0.183273053,0.452025585,0.260214967,0.73240278,0.401971256,0.513938954,0.523890766,0.226228056
4953,0.77209568,0.818411074,0.208425609,0.393615071,0.346451451,0.898131719,0.194474163,0.337724494,0.727464019,0.761159898,0.233113471,0.648583586,0.180010039,0.486524808,0.260641913,0.674834224,0.484250163,0.52428967,0.505727648,0.257553297
4954,0.736352046,0.825798056,0.210771246,0.420236793,0.329761334,0.909340026,0.20308078,0.363045663,0.727834852,0.797730951,0.283274612,0.606116889,0.172170446,0.553813701,0.269026705,0.602159133,0.479988688,0.535561154,0.509592285,0.2831273
4955,0.78198361,0.833165208,0.196765881,0.451027955,0.357690966,0.922317303,0.365699677,0.40928537,0.730311314,0.818264336,0.526062078,0.641887129,0.16683776,0.616255963,0.278774775,0.603783299,0.482755837,0.531608731,0.51034055,0.826013851
4956,0.764555765,0.820139207,0.192699332,0.496731744,0.370177823,0.93126327,0.660943393,0.493707369,0.729070738,0.827345145,0.50794233,0.641136206,0.175724787,0.76230086,0.276717779,0.628939978,0.497479468,0.520680249,0.514363154,0.858098084
4957,0.823984745,0.817937407,0.203700236,0.592410783,0.314995452,0.938013324,0.757921712,0.509204918,0.726561066,0.829143083,0.535675492,0.562255495,0.17795224,0.798793259,0.279994,0.638708774,0.5030847,0.525758186,0.669674194,0.435913006
4958,0.831561628,0.819980045,0.221232965,0.59280545,0.30696231,0.953507053,0.74188392,0.487743595,0.733187146,0.848268666,0.295299531,0.735248963,0.181360056,0.7960375,0.268358503,0.628158862,0.587466492,0.541660378,0.70857647,0.978983062
4959,0.840859037,0.82269003,0.221232965,0.627611362,0.309907097,0.953065313,0.751328525,0.393131385,0.737396087,0.852999391,0.243312153,0.940908053,0.185016615,0.782009679,0.267298064,0.637089097,0.475286709,0.522477137,0.541559601,0.435965181
4960,0.823459662,0.821863545,0.196765881,0.827792037,0.331349067,0.928146404,0.788904447,0.371484406,0.735245594,0.860159308,0.224022901,0.78857264,0.185027731,0.832022552,0.267419209,0.660684809,0.390684241,0.516174246,0.509106712,0.273708162
4961,0.726357106,0.836784095,0.208024903,0.683419211,0.320021817,0.921958659,0.75282924,0.337679844,0.730285102,0.850462782,0.209511351,0.574580993,0.174003797,0.699050974,0.267723954,0.629092725,0.339051406,0.52433566,0.520226035,0.289528096
4962,0.696834707,0.822007217,0.207225686,0.513244579,0.325921494,0.93717757,0.700854764,0.337679844,0.722406576,0.82142459,0.215421062,0.755146017,0.192598504,0.600944138,0.26376853,0.596946195,0.344807251,0.546749127,0.504024568,0.278554155
4963,0.761569827,0.819067095,0.207225686,0.432763274,0.299801727,0.929424987,0.070815697,0.34184506,0.72883652,0.780361579,0.216380831,0.67334913,0.251146988,0.594375283,0.258913846,0.574737425,0.478356228,0.52251944,0.596101463,0.253196858
4964,0.716311184,0.823349893,0.207225686,0.394929158,0.301132008,0.91955792,0.065970707,0.337679844,0.734347728,0.742438202,0.211222271,0.716477446,0.238469254,0.499605579,0.257220286,0.603584239,0.47329512,0.527019905,0.636180031,0.275961165
4965,0.699476075,0.807731201,0.207225686,0.402709699,0.300649986,0.923372383,0.095214325,0.336748043,0.728961146,0.740294722,0.228140172,0.683059263,0.208050004,0.480079209,0.254926509,0.608781621,0.387136446,0.529608452,0.744131759,0.324898047
4966,0.692857088,0.804881902,0.207225686,0.46369436,0.30207064,0.933436441,0.112593343,0.3449127,0.721709534,0.754036696,0.219889844,0.725986154,0.176753367,0.448757466,0.254120339,0.602840594,0.331678834,0.542167074,0.554015939,0.3495553
4967,0.671546891,0.802982146,0.207225686,0.492028366,0.301848216,0.933315603,0.095312462,0.339105724,0.719970391,0.749961833,0.21137971,0.775329186,0.15992683,0.444268895,0.253562091,0.687522992,0.331660729,0.55876044,0.506571377,0.307356568
4968,0.672438945,0.802712256,0.207225686,0.390106779,0.317534688,0.905756746,0.086396589,0.336926765,0.715222535,0.731887069,0.207384921,0.505165802,0.15819238,0.443306353,0.254223061,0.711683819,0.328237968,0.573602145,0.502774887,0.238998133
4969,0.684227236,0.802010591,0.207225686,0.378657576,0.313275876,0.905192786,0.071096207,0.336531784,0.713148803,0.734375461,0.207159761,0.530261328,0.157636183,0.452890769,0.253664274,0.619310152,0.325891846,0.572844789,0.503204603,0.231325608
4970,0.68208543,0.801634895,0.207225686,0.407137328,0.319363326,0.900846643,0.071467792,0.336531784,0.711821872,0.734137117,0.208081644,0.739219075,0.158705956,0.561174041,0.257898421,0.712668081,0.326211706,0.572954417,0.503012342,0.25771961
4971,0.668775793,0.801257115,0.196765881,0.399240043,0.341016441,0.889182617,0.076069439,0.336000057,0.715994913,0.7296047,0.20764498,0.780330433,0.15866704,0.608561742,0.261809298,0.678315806,0.32413937,0.560816744,0.501265026,0.256893934
4972,0.65094857,0.800677579,0.196765881,0.374690112,0.443356896,0.884780498,0.085225192,0.336000057,0.718695196,0.708341965,0.207666399,0.929601549,0.161912831,0.602050275,0.263910137,0.705316785,0.326592608,0.5409871,0.502944067,0.265071276
4973,0.639518696,0.800839653,0.197964706,0.366812634,0.359158385,0.886242447,0.076512642,0.3335155,0.723755639,0.695058707,0.208662153,0.793559851,0.161810832,0.507406258,0.264486713,0.746521039,0.322819049,0.531050987,0.501882307,0.22711541
4974,0.644120963,0.800617392,0.207225686,0.367617803,0.371652721,0.887458499,0.125236783,0.335354802,0.730530959,0.692104544,0.212130978,0.900548381,0.160575587,0.526845836,0.269046202,0.625528041,0.328237753,0.526419086,0.513261623,0.214344849
4975,0.662083788,0.801360669,0.196765881,0.39480921,0.322356661,0.881108741,0.238724336,0.3335155,0.747629186,0.697263492,0.216827856,0.496669299,0.161409326,0.561112406,0.261513222,0.675043761,0.33379703,0.539375401,0.563606063,0.223134488
4976,0.651895443,0.801325527,0.254582944,0.4083074,0.31904405,0.880830965,0.133530514,0.3335155,0.757880292,0.716318038,0.221048028,0.499066352,0.160068117,0.532443227,0.264593956,0.695358685,0.333548418,0.536306205,0.509832682,0.345609053
4977,0.657826542,0.802419279,0.214282997,0.479510684,0.312673905,0.892568487,0.146188519,0.3335155,0.756564762,0.749341291,0.222407856,0.571156651,0.160242089,0.516235066,0.274353073,0.632909368,0.332545689,0.535179395,0.51223941,0.335266884
4978,0.73929376,0.803542407,0.196765881,0.549714216,0.32559767,0.900299845,0.142810248,0.406998663,0.768746194,0.764037562,0.225016402,0.692302491,0.159192027,0.590007308,0.266799092,0.636052592,0.341874546,0.524251023,0.512436813,0.777771946
4979,0.783854208,0.802944085,0.196765881,0.79359832,0.355133388,0.902446162,0.146059331,0.442108969,0.766028491,0.755634634,0.237428868,0.704009236,0.158521726,0.674139522,0.264367933,0.677891011,0.425002735,0.509942527,0.518292713,0.633895779
4980,0.808526656,0.804423868,0.196765881,0.766901592,0.316130768,0.902986114,0.183103348,0.410693322,0.75986686,0.74762531,0.541049274,0.729262041,0.16113953,0.782857959,0.26499713,0.659959764,0.588672333,0.5025413,0.70717176,0.678184354
4981,0.818449216,0.804937458,0.196765881,0.694001743,0.304168794,0.914357802,0.425004346,0.442218327,0.746023161,0.762090748,0.6011072,0.540363107,0.161522963,0.922213468,0.26099425,0.675932119,0.654213171,0.502057105,0.688927946,0.690263245
